country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
JA,NO,NO,2017,11,3,intrafish.no,Lerøy med ny merkevare  kineserne vil ha mer egen lakseoppdrett,http://www.intrafish.no/blogg/1374484/leroy-med-ny-merkevare-kineserne-vil-ha-mer-egen-lakseoppdrett,http://www.intrafish.no//static/theme/intrafish/base/gfx/fb/intrafish.png,English
JA,NO,NO,2017,10,5,hegnar.no,Sjømatnæringen flater ut,http://www.hegnar.no/Nyheter/Boers-finans/2017/10/Sjoematnaeringen-flater-ut,http://www.hegnar.no/var/hegnar/storage/images/media/images/laks-ntb-scanpix5/15255480-1-nor-NO/laks-ntb-scanpix_full_article.jpg,Norwegian
JA,NO,NO,2017,11,24,hegnar.no,Dette vil påvirke Oslo Børs,http://www.hegnar.no/Nyheter/Boers-finans/2017/11/Dette-vil-paavirke-Oslo-Boers18,http://www.hegnar.no/var/hegnar/storage/images/media/images/oslo-boers-foto-ntb-scanpix/14033715-1-nor-NO/Oslo-Boers-Foto-NTB-Scanpix_full_article.jpg,Norwegian
JA,NO,NO,2017,12,18,dn.no,Lunsjguiden  Hitchhiker,https://www.dn.no/smak/2017/12/18/1027/Lunsjguiden/her-far-du-koreansk-pinnekjott-og-en-perfekt-juledessert,https://www.dn.no/article6030504.ece/ALTERNATES/fullwidth/00711eb8004d84a38214db201ed43a98,Norwegian
JA,NO,NO,2017,12,18,dn.no,Lunsjguiden  Hitchhiker,https://www.dn.no/nyheter/2017/12/18/2046/Mat/koreansk-pinnekjott-og-perfekt-juledessert,,Norwegian
