country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
SW,NO,NO,2017,11,14,xa.house.ifeng.com,西安港国际班列再添新线路 中欧班列 （ 科沃拉 — 西安 ） 开行 —— 凤凰房产西安,http://xa.house.ifeng.com/detail/2017_11_14/51285577_0.shtml,,Chinese
SW,NO,NO,2017,11,14,sn.ifeng.com,西安港国际班列再添新线路 中欧班列开行 _ 陕西频道 _ 凤凰网,http://sn.ifeng.com/a/20171114/6143811_0.shtml,,Chinese
SW,NO,NO,2017,11,16,blog.sina.com.cn,  北欧天   挪威 ， 梦幻背后真实生活是怎 的呢 ？_ 海外眼 _ 新浪博客,http://blog.sina.com.cn/s/blog_16ec33b7a0102x59z.html,,Chinese
SW,NO,NO,2017,11,13,news.xiancn.com,为北欧首列往返中国的国际联运线路,http://news.xiancn.com/content/2017-11/13/content_3284777.htm,,Chinese
