country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
US,NO,RS,2017,12,14,merrittherald.com,Centennials win two of three ; move into sixth place,http://www.merrittherald.com/centennials-win-two-three-move-sixth-place/,,English
US,NO,RS,2017,11,4,news1130.com,KHL may pull out of Olympics over Russia doping cases , could affect Team Canada,http://www.news1130.com/2017/11/04/khl-could-pull-out-of-olympics-over-russia-doping-cases/,,English
US,NO,RS,2017,11,5,news1130.com,Today in History,http://www.news1130.com/2017/11/04/today-in-history-33/,,English
US,NO,RS,2017,11,4,680news.com,Last homesteader tractor almost ready in Nebraska,http://www.680news.com/2017/11/04/last-homesteaders-tractor-almost-ready-in-nebraska/,,English
US,NO,RS,2017,11,4,news1130.com,Trump Asia trip presents a crucial international test,http://www.news1130.com/2017/11/04/trumps-asia-trip-presents-a-crucial-international-test/,http://www.news1130.com/wp-content/blogs.dir/sites/9/2017/11/04/HIAH103-114_2017_181253_hd.jpg,English
US,NO,RS,2017,11,4,680news.com,Trump Asia trip presents a crucial international test,http://www.680news.com/2017/11/04/trumps-asia-trip-presents-crucial-international-test/,http://www.680news.com/wp-content/blogs.dir/sites/2/2017/11/17812458.jpg,English
US,NO,RS,2017,11,5,680news.com,Trump Asia trip presents a crucial international test,http://www.680news.com/2017/11/04/trumps-asia-trip-presents-a-crucial-international-test/,,English
US,NO,RS,2017,11,5,news1130.com,AP News in Brief at 12 : 04 a . m . EDT,http://www.news1130.com/2017/11/04/ap-news-in-brief-at-1204-a-m-edt-73/,,English
