country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
US,SW,CA,2017,12,8,computersweden.idg.se,Elgigantens dominans ger pris,https://computersweden.idg.se/2.2683/1.694197/veckans-chefer,https://www.idg.se/editorial/1200/path/1.694197.1512738055!teaserImage/imageTypeSelector/localImage/1282479676.jpg,Swedish
US,SW,CA,2017,10,25,affarsvarlden.se,Oljebaronerna som investerar i solkraft,https://www.affarsvarlden.se/premium-nyheter/oljebaronerna-som-investerar-i-solkraft-6879343,https://www.affarsvarlden.se/ekonominyheter/qxtdw0-4dc6426e-d39c-4275-a8dc-805c1ea267e9/binary/original/4dc6426e-d39c-4275-a8dc-805c1ea267e9,Swedish
