country1,country2,sourceCountry,year,month,day,domain,title,url,social_image,language
US,NO,CA,2017,12,24,hb.ifeng.com,进口生鲜产品品质差异大 价高未必质优 _ 湖北频道 _ 凤凰网,http://hb.ifeng.com/a/20171224/6251368_0.shtml,,Chinese
US,NO,CA,2017,12,22,union.china.com.cn,进口生鲜产品价高未必质优 _ 联盟中国 _ 中国网,http://union.china.com.cn/kx/txt/2017-12/22/content_40117420.htm,,Chinese
US,NO,CA,2017,10,31,sc.stock.cnfol.com,挪威海产局 ： 挪威海产新品种在中国市场潜力巨大 _ 国际市场 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/guojishichang/20171031/25556540.shtml,,Chinese
US,NO,CA,2017,10,25,3dmgame.com,京东独家引入美国猪肉 以后上京东即可吃美式猪排 _ www . 3dmgame . com,http://www.3dmgame.com/events/201710/3696137.html,,Chinese
US,NO,CA,2017,11,16,blog.sina.com.cn,  北欧天   挪威 ， 梦幻背后真实生活是怎 的呢 ？_ 海外眼 _ 新浪博客,http://blog.sina.com.cn/s/blog_16ec33b7a0102x59z.html,,Chinese
US,NO,CA,2017,12,29,tech.sina.com.cn,一片蓝海却难赚钱 大数据助力生鲜电商新时代,http://tech.sina.com.cn/i/2017-12-30/doc-ifyqchnr7425241.shtml,http://n.sinaimg.cn/tech/transform/w400h267/20171230/RPUq-fyqefvw1895209.jpg,Chinese
US,NO,CA,2017,12,11,news.china.com,中国 相关新闻 _ 图片 _ 视频 _ 网友讨论 _ 新闻 _ 中华网,http://news.china.com/baike_5Lit5Zu96YCg.html,,Chinese
US,NO,CA,2017,12,15,news.china.com,澳洲相关新闻 _ 图片 _ 视频 _ 网友讨论 _ 新闻 _ 中华网,http://news.china.com/baike_5r6z5rSy.html,,Chinese
US,NO,CA,2017,11,23,blog.sina.com.cn,云游小众隐秘旅行地 _ 阿兹猫 _ 新浪博客,http://blog.sina.com.cn/s/blog_59396c770102xf0p.html,,Chinese
